CuastomerOrderID,ID, Date, Price,Shipping Fee,Customer ID,Order City,Order Date,Delivered Date,Product rating,typeCategory,Payment Method
27e82e1666b119aaadc6466019e50bc3,1a758361b1c10b3ffe3d3373332de319,43332.14617,153,7.56,0c6e1c99ede0af1d66df832917e4d7bd,sao paulo,8/14/2018,43329.83494,5,esporte_lazer,coupon
1247e7aa2e791c9f1b0d6193c132dba6,2d110366dd24a714cb50dddc30b4101c,43115.06119,664,7.78,55ccf84914fb92df2f02eb8df1215bfd,sao paulo,1/9/2018,43116.81418,5,esporte_lazer,credit_card
124989cec6f415c879769c699f3134e2,d04bbac48960ecb7ea311b00ca6e1cb7,43146.91002,154,15.47,1298b31750ae11bc372f731e76d3a6f0,sao paulo,2/9/2018,43151.02909,5,industria_comercio_e_negocios,credit_card
124a51eba46b576ea4c0bd1bc8342cee,5411e9269501a870cabf632f05655131,43117.40892,665,20.14,e5c606a13a8c2014a8a850c4865ea497,salvador,1/7/2018,43140.79087,5,papelaria,credit_card
125005c942aa889a867518019392d649,2b4609f8948be18874494203496bc318,43266.65179,155,8.72,2916d07c039abec3c61650db8f0cf02d,sao paulo,6/13/2018,43266.75598,5,beleza_saude,credit_card
1edbad4d98e89b6d877e8460b60052b2,1270b3f789c8c851abd05611751512f0,43206.17432,666,7.39,0c819e18747f3ac08bd14625d4bde32b,santo andre,4/9/2018,43201.82954,5,market_place,coupon
125380a45478fae5bd5466553f2ed928,ec242882027ee23182f0e790e4117128,43334.45179,156,23.17,61585152249283fb27ccd5b6da74c62b,porto alegre,8/18/2018,43340.026,3,cama_mesa_banho,credit_card
1254db2858a5edb97a4c724409299e13,c589625c8ccc7bfd2e8f1fb041e24c4a,43321.93416,667,8.03,541b8feff9af77de5253a26c7b2dd7b9,sao paulo,8/5/2018,43325.96444,4,beleza_saude,credit_card
293d3c2a058c0395d19e7d1a4aa87f41,bbaef2eadf31fe3ea6702077398be06c,42881.10453,157,8.72,0ca5257ba1280eb54d0e7c5823f8f9b4,sao paulo,5/18/2017,42884.29563,4,perfumaria,coupon
12581c5de9b60bf327002c906dd03e17,ef0e165d773ec293c5aeb5470a08b183,43244.93802,668,23.73,149aa6e315ac2e3c0b7e804a23e3f8cd,belo horizonte,5/21/2018,43263.60653,1,cool_stuff,credit_card
12582224cebac18145db6690144db314,0a4093a4af429dc0a9334300e5c13ae5,43314.70521,158,7.47,5b2753ef501369b29a72df5ea1b68139,sao paulo,7/30/2018,43313.9672,5,beleza_saude,credit_card
1258254c11dace819eb300c703d74d50,2002fc3ec2d8a30a7588628fe7aff958,43076.46977,669,8.72,ed40fefcaeaecbeac079d45a7ff70996,sao paulo,12/3/2017,43074.89742,4,eletronicos,credit_card
12589ddcbcb65fc7420d1f32a15d2169,25da7af0ae86de644e6410fec1d599d1,43154.74072,159,73.76,9dcd979236ca7ee761d401e452d75665,brasilia,2/16/2018,43167.77324,3,automotivo,credit_card
125976e5bb61accc5b6c27bc74f08d49,256c61261c818dab727fa2a60d8964ca,43223.96622,670,16.66,4af27ef16391994086f52893df7af6ce,sao paulo,4/17/2018,43218.88503,5,moveis_escritorio,credit_card
125f493c9aa37e5e79a34e7b602da0a4,62f423e57a8c157d3877ee5867d7db88,43329.85435,160,38.17,d516dd286ce60a28390c588e113a6a09,salvador,8/13/2018,43336.61963,4,informatica_acessorios,credit_card
1263b5bd7d073c9196702d47117ee5fa,6eb6c5cb7df0f863538b61a47fcce962,43076.51023,671,17.62,f529a0fbe1ebd4622fb563b430cac7f5,salvador,12/1/2017,43106.59618,1,perfumaria,credit_card
1264bdfa22a4cca2beb66c1f542e7f5c,d8f1b415091ab79b62ac80443d865ca6,43003.9761,161,14.44,54c196a036b31e7af51aa30178be083e,sao paulo,9/19/2017,43004.45292,4,livros_tecnicos,credit_card
1265611726ff5db3cbc89ad405de41f2,99f5b2240b82bf9387e5cf2fc0335b08,43066.89676,672,18.69,0d1d140a2eba714646e5412bb9ffe112,niteroi,11/17/2017,43081.03464,5,informatica_acessorios,credit_card
12665915ce815ae60a756854e522fddf,dfdd4a0d706e50d74a92d5d31bc16ed9,43173.67745,162,21.57,807b33c3a6959d3e04dd76a8d299b583,brasilia,3/7/2018,43201.85299,1,esporte_lazer,credit_card
12731a5b2b2ad871d0994d8362dfbce2,fddede0d4854d07dbb9bcf3b090697f3,43334.52176,673,8.71,b559f48b8ec90f0765f927d0d0f8e9e6,sao paulo,8/18/2018,43333.95676,4,automotivo,credit_card
12764e11143d316ea2257118daa2e3bc,337f10f83d8ba37edab89b7a0e9f32b0,43249.68846,163,7.39,3b06aeea8f6124ae0e66e6fd1fc97ade,sao paulo,5/23/2018,43245.86789,5,beleza_saude,credit_card
12767fe9ec8d9dcab0b972043cffb8d3,2155593e689475e40e4c8b93143c0287,43025.85336,674,9.74,08fee29b9ac63d1bf53d160c88714bb1,belo horizonte,10/10/2017,43022.74896,2,brinquedos,credit_card
12774673db08de6a72c23442fe16e9a4,4fce0eab61e01d521044c8b071cdfead,43167.49708,164,8.11,9df81b7cd5e2cbe09ab02e1a82b8d6c2,belo horizonte,3/2/2018,43165.89429,5,esporte_lazer,credit_card
127db093fee728a76262a027b66556aa,a9516a079e37a9c9c36b9b78b10169e8,42886.69606,675,18.59,b9c05cfc28f1dd72313d61b139faab45,campinas,5/21/2017,42889.41586,5,moveis_escritorio,credit_card
127ddd8ed5c8c31ad7d8f4c54d58997c,0e90009c14c8245b4ec2646c22ca8b7d,43027.49258,165,12.04,719cd530d73df5670fb06d8413aa05d1,santo andre,10/15/2017,43027.67213,5,fashion_calcados,credit_card
127f6cc9849c481c4f0daf043a91a129,0b41e00d58da605465f22bde5b7cf725,43311.42731,676,44.48,5a7beedd2aa09902d76977734156ad91,campinas,7/19/2018,43311.65895,5,automotivo,credit_card
14129c568e62c007ad8d334de62aca31,f9eb3d4735a873ed48d15dea16183664,43060.11568,166,38.35,0d0df1aeacd390324f3efb6b9518c12a,brasilia,11/14/2017,43061.89037,5,automotivo,coupon
1280636cace716854a705e26c5a91798,ea0698c943d7a9133e6d36de68654750,42887.90451,677,12.16,cd4f23e2a5efab41854191b78cab6c38,sao paulo,5/28/2017,42887.41194,5,beleza_saude,credit_card
1280f995f41bf95106134b4d116a5f01,89f1e78cec2da8a550bc341cfc36c066,42864.58506,167,14.52,c71d7cc776805177a8efc0f904ee5b60,campinas,5/3/2017,42866.52914,4,esporte_lazer,credit_card
318145ea99714f48433e3332005b92d3,28609f55cdcc0e20aa621696e53c7075,43200.24243,678,19.77,0d15ea6b8e1e301c1d2a67efd409514e,curitiba,3/30/2018,43202.0499,4,eletrodomesticos,coupon
128967b86751f65b5d5fc02f7354e722,cec09725da5ed01471d9a505e7389d37,43126.59264,168,16.12,5c3ec0fc7ea0606ad69573c8dc8c01ca,campinas,1/22/2018,43132.85958,5,esporte_lazer,credit_card
128e10d95713541c87cd1a2e48201934,87285b34884572647811a353c7ac498a,42968.83699,679,7.78,a20e8105f23924cd00833fd87daa0831,sao paulo,8/15/2017,42965.61439,4,utilidades_domesticas,credit_card
128e1f34f6aa9b2a2df9e39c8c6e6146,d6b21712ba181dea6664f1b3e09d650e,43124.60644,169,15.13,5e6d51160e952ac7309b3fc99ee274e8,sao paulo,1/18/2018,43124.83255,5,esporte_lazer,credit_card
128e25daad5ed194273bd283c67d0539,0cf41187284d7f099adc8415a743ebbd,43199.56274,680,8.88,fc4c40b6cf427547806e1f7b248c1e5b,sao paulo,4/3/2018,43197.79442,4,bebes,credit_card
1fd79dd0da723476a2633d9321a59f59,89b121bee266dcd25688a1ba72eefb61,43216.14628,170,15.44,0d1d3910d8dcf00c0a13d5edef504faa,brasilia,4/19/2018,43216.95749,2,informatica_acessorios,coupon
12907443c80937b0793096099e22990d,98d8b8d9df31604bf471f6d9483e94f5,43139.75685,681,16.85,14ff02bb0043f9bbf84858c7aad8a05f,porto alegre,2/4/2018,43158.7969,3,beleza_saude,credit_card
129538e4bc7308e9ab041540283813f2,e282624d8c82e04983f125e167eb4521,42815.90988,171,10.96,482da0f3d74585e56f424bacb4d3741c,guarulhos,3/15/2017,42817.67225,5,telefonia,credit_card
1299a512fc464f808332d44a0e73f367,c4e8d6b4c4915e1e596379c68c4391dd,42822.63987,682,21.01,03607aa94cc886c288008326808df435,guarulhos,3/19/2017,42826.45413,5,moveis_escritorio,credit_card
129c58b77c85a73933e98de57c705559,fa54ba82589db68838ebe0225c34f30a,43056.77461,172,18.04,410863627bc1b59338692229885e3542,sao jose dos campos,11/8/2017,43053.77321,5,eletronicos,credit_card
129c72226e320a7bf5b89efce442afd5,ee57070aa3b24a06fdd0e02efd2d757d,43147.14716,683,12.65,46dbd6b44084696774eb0bc59352069a,sao paulo,2/12/2018,43159.71373,5,informatica_acessorios,credit_card
12a354dc524e4fbe8b97dc45cf53a504,e8bcdbe05fc628060f32e367d5e5f4d1,43025.72976,173,8.72,c4bf458dae937bd525aaf805801662a2,sao paulo,10/10/2017,43025.84157,5,automotivo,credit_card
12a72e49c959db8d7552036e53a67f49,285da42a6ddd51a0d38372df5597aed2,43314.67023,684,28.09,24965a26ac0ca8671c6c057ee371c06f,sao paulo,7/30/2018,43321.64498,4,cama_mesa_banho,credit_card
12a762b532552a237f910c72b43281ae,e24cb34674177a7fe1358c33cf899417,43332.68846,174,8.4,e73b0f49d0f8244b5fc363b88584ec43,sao paulo,8/15/2018,43329.9469,5,cama_mesa_banho,credit_card
12aab7cb25bc6ae86c66cb3e7dc35a76,c8c073a1cae6a98799d7581958ede514,43098.73051,685,24.15,d2e258817e38dd6847a2dead3bbafc05,sao paulo,12/22/2017,43103.46951,5,eletrodomesticos_2,credit_card
12ab522eccaca7c7be0e20ef475ea423,f5b952758d88a5995ae5c8208a63b913,43272.72964,175,23.64,0d9895e91b2385df8c70089b49898392,sao paulo,6/17/2018,43286.05334,5,utilidades_domesticas,credit_card
12aba4fdeb04e5cca1132f86f2bda749,f663527ddb1b3def5cf66a2324c3402e,43051.9934,686,17.02,ff785d347271a777a570f540796d284d,belo horizonte,11/6/2017,43049.67272,5,esporte_lazer,voucher
12ac7c00d4dfff0c7b8f7b3a8d6c6943,528f7f36cb42efa01708315b00ced778,43192.922,176,20.77,bf4a62c86fe1f911d4ebe1ab1a9ded08,niteroi,3/27/2018,43207.10802,5,moveis_decoracao,credit_card
12b139364fe5d01af6207a326b6f139d,2f3138b357c7b8278e5ecd81dba7aeb6,42791.41597,687,8.72,2142c7d73d97608791e999859ef10a2b,sao paulo,2/21/2017,42796.71777,5,telefonia,credit_card
2d9ea6c9337741bea0f83807c9a5ecdd,368c6c730842d78016ad823897a372db,43146.11786,177,13.37,0d2b16df8cdf577f34a061878a02c15f,sao paulo,2/9/2018,43156.58572,5,ferramentas_jardim,coupon
18fda8c87fb70dfe4ab751acd63e39ff,b8a0d73b2a06e7910d9864dccdb0cda2,43158.12211,688,0.13,0dfd0d69ff0b50c8dc4d6b7a5619dcef,salvador,2/13/2018,43159.91992,1,beleza_saude,coupon
18fda8c87fb70dfe4ab751acd63e39ff,f40876e0ef3cd5f9132b1f16b04b1346,43158.12211,178,52.87,0dfd0d69ff0b50c8dc4d6b7a5619dcef,salvador,2/13/2018,43159.91992,1,beleza_saude,coupon
1ccf7e1581518166ddaa4fe829c3ca11,e5bd04e8e3cb77f1a49404d588d3e528,43138.12277,689,12.69,0e31b4f03534cff1a85edca3eec8841b,sao paulo,1/31/2018,43148.04459,4,cama_mesa_banho,coupon
12b63c9981f087f01de97adb7f885540,fa7be99321f2dbb1e518d2139ccb1d39,43017.03422,179,9.34,0ffc6725f7acf582cc19d7db4b2e0c97,sao paulo,10/3/2017,43021.58878,5,esporte_lazer,credit_card
24aea160f874edad134adddf76c2ba26,e6fd80a00ebb1a3e0d58a38555fbbf2c,43153.285,690,8.72,0ecc603c2e9204df2c9bd387634e27b4,sao paulo,2/15/2018,43154.88596,5,informatica_acessorios,coupon
12ba6eb5ae5bb52161567bf261f9339e,42a2efd39155b59e16bac90081495285,43132.73057,180,13.01,cd50e29db5b175effda4b995fb44d298,sao paulo,1/26/2018,43133.81094,5,relogios_presentes,credit_card
12bd377dd79de8d6c43f67d1a0358743,ec3a3abf1c577856f4dafa59c126dccd,43319.69811,691,40.1,0d772db64a20cbf2f1bea1c6682b29d0,sao paulo,7/30/2018,43318.97108,5,moveis_decoracao,credit_card
12c086e6bfc59c3a3ec7e77d5d1a6b17,2d27a2ca6a182ff8cee95fea0f6a69ce,43234.81369,181,7.87,549b71495b4abb6a6db77aaa5564f593,sao paulo,5/6/2018,43230.48329,5,casa_construcao,credit_card
12c35cf2a5171b0fb8e19d60abcb9353,0f398da178a64533d9576940656d23cb,43126.58556,692,13.6,96d3fe655ac136a3575eec6f7bd4d698,sao paulo,1/21/2018,43125.65905,5,cama_mesa_banho,credit_card
12c49270845b0006a7036adda4045c74,d4cec69b52f6c751bc505703037b1808,43158.6053,182,14.2,9cfce2cdb27217970f887a8c3703116a,niteroi,2/21/2018,43175.68499,2,papelaria,credit_card
12c53179c03899ca06bc5d368995a21f,84f5c4f480ad6c9998d6a6860f1a2e41,43171.88157,693,16.32,8b128a84fabb2b5d032389d7fe35509f,sao paulo,3/6/2018,43174.67626,5,alimentos_bebidas,credit_card
12c876d1fcac530f4415cb03afc041a6,7c1bd920dbdf22470b68bde975dd3ccf,43206.66338,183,16.73,07290721bf998f2a8230469bc3862a5f,brasilia,4/10/2018,43209.91434,2,beleza_saude,credit_card
12c8a9b7b11a8922911c9ecf62dc0aa7,be75efb07aff79cef2eec7ddc5de3952,43096.94069,694,13.25,3ce508227b305ee3fffb0dcb4f89db79,sao paulo,12/20/2017,43095.90234,5,esporte_lazer,credit_card
12c8abab1047518ce64899cb2c2966b7,d47f1895ec4f641a519a65d73d2157b5,43080.49892,184,14.1,47f2b930037868546be2c3297f60c82a,brasilia,12/5/2017,43081.98095,4,esporte_lazer,credit_card
12c8abab1047518ce64899cb2c2966b7,d47f1895ec4f641a519a65d73d2157b5,43080.49892,695,14.1,47f2b930037868546be2c3297f60c82a,brasilia,12/5/2017,43081.98095,4,esporte_lazer,credit_card
12cce3d016df33ce0039ebb4ff5b5111,9615c720e219d641f4498abc24a54272,43090.75832,185,20.19,79ff73ee4e2d30dfe853ed111a3e367f,belo horizonte,12/15/2017,43096.77608,4,esporte_lazer,credit_card
12cebf41d5735b3a901bc60d2a26566e,50fd2b788dc166edd20512370dac54df,43237.53975,696,15.23,bc000f3077e678720eac36cdba124c5a,niteroi,5/11/2018,43237.77154,5,eletronicos,credit_card
12d3ad77d5488075f6f2a444127356e5,a0f27f57faa493eaa9d1609c45f7d16d,43147.13113,186,16.11,7e7ecd9570ad62705609c57647bcd47c,sao paulo,2/12/2018,43160.99443,5,livros_interesse_geral,credit_card
12d67f3bb7022b6f0f96a8189a811564,1ec486885049bbb9b79351d150ed18c4,43231.74438,697,7.39,3e27773eaf75d0e19eea74c707995321,sao paulo,5/8/2018,43230.77466,5,fashion_bolsas_e_acessorios,credit_card
12d833b5570676e6df1febcd8fe007b6,59f09deeea7c839a9212a19f3416b892,43238.67757,187,154.56,314632660519234734d08119b95cf15b,niteroi,5/15/2018,43242.48079,5,utilidades_domesticas,credit_card
12d8f84b2205c7654fdf6768718d243d,c33a764dad4f6747f7c56115bb8d5bb7,43290.92368,698,13.77,0cb1ec7f7b0d209fdfbb7c3592b32634,curitiba,6/28/2018,43291.84858,1,informatica_acessorios,credit_card
12d9b7528c95b9b6d2f087195ba47d60,25cdef5b1428725aa16b8b9a6fbd72ca,43139.10407,188,16.7,a91773a9a78bebced761d973bfa12050,guarulhos,2/2/2018,43146.65471,5,industria_comercio_e_negocios,credit_card
12231ecac809d329ff8a11fe2264697a,2d0090282bd77e1ae0f6336ba500facf,43137.10808,699,7.78,0edb1a9da9bdabaccde9a0551d8a56b7,sao paulo,1/29/2018,43133.99803,4,beleza_saude,coupon
12ddc48a9deaa5607f5fe6dacbb1e436,99a4788cb24856965c36a24e339b6058,43077.68856,189,16.26,399418247cd6a83c103fb7025b68405d,sao paulo,12/4/2017,43085.12784,5,cama_mesa_banho,credit_card
12e336061c0f1f6d33710d969ba62bec,1556ff9027b40867291a46b185ececa5,43125.38594,700,15.79,8172f8287e371eb951d98d374c65131b,campinas,1/20/2018,43152.98111,1,perfumaria,credit_card
12e4fbad3ebed6412967a3fd5818c456,9fd2d186bbd4017f2d86295f69334cfc,43271.49749,190,59.14,351cc738149ae51cf174497c31325788,salvador,6/13/2018,43273.89762,5,utilidades_domesticas,credit_card
12e6f847bdf86df79a51931bbd0798b9,d103baa8d35783ff2772704ed17ddd45,42936.90991,701,14.16,0ca135c2d4b81bb0234b5db12d9b7a8f,brasilia,7/16/2017,42941.11086,4,fashion_bolsas_e_acessorios,credit_card
12e8c054bdee17bfc0fd3d92d8cbda10,a8fe47ad6f852f93cc92c7b408687de3,43028.06609,191,16.27,464475d49052b9317bf74a4d8428466c,curitiba,10/16/2017,43026.94976,3,esporte_lazer,credit_card
15d395f46b73fbfdda22882b62ba4a4c,08b2b99a87e01c87c200a459bb3f4bc7,43229.7991,702,11.15,0f0b9ee2f1ceb7115427538b002ac482,sao paulo,5/3/2018,43230.03926,4,beleza_saude,coupon
26f12055119a6272956b9ceaef2a6233,12087840651e83b48206b82c213b76fd,43076.11002,192,12.67,0f75bccc040aa9f03477f4fe05c62433,guarulhos,11/30/2017,43077.82731,5,esporte_lazer,coupon
24bec7bd3d098472031fe54a30488c3b,73326828aa5efe1ba096223de496f596,43335.19124,703,8.73,0ffe361717c277fb8ea8c2dfc8f5601c,sao paulo,8/19/2018,43336.83265,5,alimentos,coupon
12fb2d2b590f7359e3b473456bd1ca87,d03a2a3433372ac8f9f6649d1dacadae,43291.35463,193,8.03,b9e7d8b529d10203729359b4660021ec,sao paulo,7/4/2018,43293.77169,1,beleza_saude,credit_card
12fb2d2b590f7359e3b473456bd1ca87,d03a2a3433372ac8f9f6649d1dacadae,43291.35463,704,8.03,b9e7d8b529d10203729359b4660021ec,sao paulo,7/4/2018,43293.77169,1,beleza_saude,credit_card
12fb5d0cb33d4e9aa4d07b4400346153,a54f350cdb1f303fe39221171d003852,43123.49299,194,15.98,41061f2a3a70683b176c48c221612439,sao paulo,1/17/2018,43129.81414,5,moveis_decoracao,credit_card
17b7508c1910a10c24406ce07442115a,35afc973633aaeb6b877ff57b2793310,43178.17238,705,23.19,100d18a922c64bcc879866075f24913a,porto alegre,3/11/2018,43213.87266,5,casa_conforto,coupon
1300da43ff811b40b28c5c7b8128bf40,db3ba840cdd9eee2918e3b1080a135e1,43188.89689,195,19.32,bb2f6698ebaced61f5c8d20c2aaabf76,brasilia,3/25/2018,43194.85314,4,cama_mesa_banho,credit_card
13022256b6b5b8535e57b1877c0812ee,3c5ba90e09547db90868e803d139de30,43105.09333,706,24.66,2f675e79088fce26aa25be1e977632e9,sao paulo,12/30/2017,43108.648,4,moveis_decoracao,credit_card
13029a6f70b0aa74acea8a239d7d1d6f,0a4dea9eaeaaea5b7894a9a4ec6ed660,43077.47954,196,11.86,a645d9d4502ba3178fca0a3cec9aefd8,campinas,11/30/2017,43098.77081,5,informatica_acessorios,credit_card
13035ade0af633971e01aacc109cfca0,88dd63919fc9ab693803578a04a20209,42975.3544,707,7.78,9a871b9eee4d8346148d85a9bab701a4,campinas,8/22/2017,42971.85265,4,informatica_acessorios,credit_card
130661e5b5e7e4e1948747351cbf14a7,0b039b61011417822882815943f13dac,43192.40777,197,8.29,13752115a6ce16bd31a5f5f519400aff,sao paulo,3/27/2018,43190.48368,4,eletronicos,credit_card
1308ad90597fb922916cd20eda3d53b2,48ce12dd2efb6bb7f38a34eb4723c10e,43280.73008,708,18.29,3b9ad3fdf18e8d6dbd20533debe93e15,brasilia,6/25/2018,43283.64514,5,consoles_games,credit_card
1308af1ed83bcb145e40683235fdfeb3,2d65aa8c163f7a8dca8c8f51d8f0e95c,43171.43752,198,19.95,8709d8c03e1942524aaf6566a57e4e49,sao paulo,3/6/2018,43181.92112,5,esporte_lazer,debit_card
17d22657f0987dcb5df8abd4fa057f8c,ac44def10e24998cdee20a208d691127,43238.76115,709,10.01,1028d10bd7d1b06c571a8b080b855660,sao paulo,5/15/2018,43241.70517,1,cama_mesa_banho,coupon
13100b3a31729e96b34e7eeaf3cadb2c,3a6e1126835fc77d816b7c7928f2454c,43262.46885,199,13.71,89d8adfeb3cbb0bcaf7431ed965d2182,sao paulo,6/1/2018,43263.05022,5,informatica_acessorios,credit_card
1bec7861a092429c4f37133660e501fb,dc36af3783eb8d831f8dd8343434c977,43248.12433,710,17.06,117a305bbf1e9a2f1f590e4561842469,salvador,5/18/2018,43258.69361,5,utilidades_domesticas,coupon
13134fe6dc043430a875ece99381223b,def8b2856a5c8fea8715aa849a198cd4,43266.6451,200,18.59,1e68eb446a32f445dceaf306cdad90b4,sao paulo,6/13/2018,43269.4313,4,brinquedos,credit_card
13177245f820dca10cd9968a2a395b1d,419365ae77de855075ecb3c55d2ebc10,43258.71946,711,10.87,af3b1412013a9f8a5dd51d610427f847,sao paulo,5/28/2018,43250.63373,4,beleza_saude,credit_card
13177245f820dca10cd9968a2a395b1d,65e6eb6259c9963d133eae35ca1ee2cd,43258.71946,201,10.87,af3b1412013a9f8a5dd51d610427f847,sao paulo,5/28/2018,43250.63373,4,eletroportateis,credit_card
2ca68e6f3682ab0ee4ae0c4f069772d7,cce3ce6484896041ae3dafdd4308a39c,43011.14933,712,29.35,1199615452acb7d59d0155b46a60a190,belo horizonte,9/26/2017,43010.77898,4,consoles_games,coupon
2a68c629963d9ef7755eb29d53147d35,9b83697904aaffc71f44ffe33b3c69be,43340.11476,202,8.93,11999e013d7ed940ec19dfe9e06a3575,campinas,8/22/2018,43339.77233,5,ferramentas_jardim,coupon
131c6bd0b11c3fc93c3c8dbe45f317e6,2948658cb6abc82847412be7201bfc4c,43216.68831,713,23.31,6ea2b66604e1b20a26837742dff50729,porto alegre,4/20/2018,43234.83949,1,beleza_saude,credit_card
131c6bd0b11c3fc93c3c8dbe45f317e6,2948658cb6abc82847412be7201bfc4c,43216.68831,203,23.31,6ea2b66604e1b20a26837742dff50729,porto alegre,4/20/2018,43234.83949,1,beleza_saude,credit_card
131c6bd0b11c3fc93c3c8dbe45f317e6,2948658cb6abc82847412be7201bfc4c,43216.68831,714,23.31,6ea2b66604e1b20a26837742dff50729,porto alegre,4/20/2018,43234.83949,1,beleza_saude,credit_card
131de76b3404646b971a901567b27c1e,39fb1b20d35ef11b96ddb1180d89c25d,43109.13044,204,15.42,416278ffe6603e08f2f135a04e07c611,sao paulo,1/3/2018,43108.56953,3,beleza_saude,credit_card
1dea7f353eaea6c8a82b26087fabef18,a014ce59dca05d6160b0a995600511b1,43066.15721,715,15.1,120c86ea1d348cfc04fb2dccf0e116b9,sao paulo,11/19/2017,43069.13137,5,beleza_saude,coupon
1323da2fac3c4ba9cee60f86d170f816,3b42242085259cb66b6e577ae5173c76,43294.83716,205,57.26,30a740aa49694c824429bba81acd607b,salvador,7/9/2018,43340.6241,2,cama_mesa_banho,credit_card
1323fc7bc118e902322367ce662344ba,461f43be3bdf8844e65b62d9ac2c7a5a,43199.85265,716,18.73,22bb0ff482309d8f7f93e765a9b90bec,porto alegre,3/31/2018,43208.88993,4,relogios_presentes,credit_card
1324f45d0fb5d5f8c818cc7e95242523,27b99299bd10dc45971843eba0ef3124,43221.96885,206,15.44,fda7538f21af5d94186af6d7395f4d7f,brasilia,4/24/2018,43227.97807,5,beleza_saude,credit_card
13252181a93b4bad74b1611626df60cb,51250f90d798d377a1928e8a4e2e9ae1,43118.90994,717,7.78,eecbbd8f0c46f26f7c86883df3343757,guarulhos,1/12/2018,43119.44302,1,perfumaria,voucher
132d431a6757fe865a1f7117978bd0e0,2d99b68429ab6c82014dc3ceb9a9501c,43199.63147,207,13.3,b02ecf867fe6e02059318f0496ca67af,sao paulo,4/2/2018,43195.81447,5,automotivo,credit_card
1330176f6500125ff6e8e10922fb714c,ec19f9bc37a920964abe324dfb169c68,43033.0038,718,7.78,89479f50ebac0687b3d8d0ac9f1193b1,guarulhos,10/18/2017,43029.73245,1,telefonia,credit_card
1330176f6500125ff6e8e10922fb714c,a0cb23ea9b98f51407ac7bd1fcd29c2e,43033.0038,208,7.78,89479f50ebac0687b3d8d0ac9f1193b1,guarulhos,10/18/2017,43029.73245,1,telefonia,credit_card
1335770a97f98c72818680ee3ff1d00a,88dd63919fc9ab693803578a04a20209,42972.52112,719,7.78,6fc7836276b8f6772133106f0d3bbe55,sao paulo,8/21/2017,42975.61227,5,informatica_acessorios,credit_card
1335e6bf7ad8b92c81ed42b620054feb,4ae634441e444ca4bc85903cafe98d73,42901.59046,209,7.78,a3498b7c08ca2cf6943388c3768d3e94,sao paulo,6/10/2017,42902.62689,5,telefonia,credit_card
1528738cc47c58535712cd56c0f4ad9b,99a4788cb24856965c36a24e339b6058,43069.21905,720,16.26,13cccd43a240ebdf4cba52bdcb61b97b,sao paulo,11/24/2017,43081.01769,3,cama_mesa_banho,coupon
133757e6140cdaff98c4f396772497e3,5ac4f7986643a944501c66a2257bdd73,43069.54988,210,12.69,dfdacdf1ff55d5ec1684269778af5528,sao paulo,11/24/2017,43073.75421,4,moveis_decoracao,credit_card
1339b6c9436a2ac70c404ab3b35deac7,79afa72908a4818cf6fda742a5dc4afd,43327.66352,721,21.97,288f149562c32b5c08d531af328609e3,sao paulo,8/3/2018,43321.8322,4,climatizacao,credit_card
133a123493a55f389917093bd41fb184,947f602dbb2ac7b6795cc5b1f0508a52,43339.5662,211,7.46,d35a891df4b2a8cca3a334a3435ecaa5,sao paulo,8/23/2018,43341.89847,5,beleza_saude,credit_card
266d1afe42f1f376499cdd8e6df164d9,4cac1a12a6fe9ffba4a9556dbe582e28,43069.16495,722,13.08,144756e897a43ed57c52f651e830977f,sao paulo,11/24/2017,43069.73759,5,automotivo,coupon
10a0658843edd18524653f81513ef60d,7e9c3f9252da175be7ab4e3131819ab0,42943.11819,212,18.66,1477ed22059be3f039b84dcf03728709,salvador,7/20/2017,42951.8802,4,utilidades_domesticas,coupon
2c5835a7e64d6b55172fcb3d3e6cc811,5440e1ed49a1153d573b1543dd10d95e,42885.12709,723,15.87,148bb9f283f5eebbafda782b05d5d4d7,sao paulo,5/23/2017,42885.3627,5,perfumaria,coupon
134184ef29c3230baa863482261f629f,3803502e6590e7de4f77af1b2cb8d0c4,43234.88565,213,9.59,41b3d2c7f0bd3fc5eaa95c6c451949a0,sao paulo,5/8/2018,43234.93241,4,utilidades_domesticas,credit_card
1342ab50383d7471a3bfd75ca93d38d6,10b930e4c15b5f8e6b7c8c7e17ac776b,43339.64679,724,17.28,a31f3b93bfe2d5bd18745603e3e537c5,sao paulo,8/23/2018,43342.62954,5,consoles_games,credit_card
1349bbe7ded8d9342526c249d9e6ceb6,625dac8156b3157351e7257305148f3f,43298.6985,214,15.27,f900e5d6db823cc54c95b9347c6a6f4e,curitiba,7/10/2018,43298.91922,1,telefonia,credit_card
134b66d457b6eb43c7fa8519fa0f8870,07a949f27854f64558f8babcfec441cc,43276.05351,725,16.23,daed9392a48f1d4884e593c08c5011bb,sao bernardo do campo,6/21/2018,43274.00228,5,cama_mesa_banho,debit_card
134bf8fea9ec1583380780902cf0dc7c,f62dcd57a6a4e93aff69aecc1f3d6513,43180.46911,215,8.61,eb9d421f7be3e97e79fe131c5f463fab,campinas,3/12/2018,43176.54391,5,relogios_presentes,credit_card
134fc3d70972d3de090dec9bae0c7918,629e019a6f298a83aeecc7877964f935,43158.61844,726,14.44,05782799bb7c222ea760230ec20c8ff4,sao paulo,2/21/2018,43154.89916,5,automotivo,voucher
